"ec5_form3_uuid","ec5_form2_uuid","created_at","date","uploaded_at","created_by","title","X242_Species","X243_Life_Stage","X244_List","X245_Is_this_fish_a_r","X246_Recaptured_PIT_T","X248_Adipose_Clip_Sta","X249_Fork_Length_mm","X250_Height_mm","X251_Weight_g","X252_Are_you_collecti","X254_DNA_sample__What","X255_Gill_Vial_","X256_Time_gill_sample","X258_Clinical_Signs_c","X259__of_Adult_Motile","X260_Clinical_Comment","X261_Are_you_PIT_tagg","X263_PIT_tag_tray__Ph","X264_PIT_Tag__last_4_","X265_PIT_Tag_Comments","X266_Is_this_a_lethal","X268_Lethal_Sample_","X269_Type_of_Lethal_S","X271_Fish_Photo_clini","X272_Comments","ec5_form1_uuid","X2_Date","X5_Survey_Location_ri","UTM_Northing_99_Coordinates","UTM_Easting_99_Coordinates","geometry","lat","long"
"5a429643-702d-48d8-8fb2-db9f91540c7c","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:52:19.000Z",2024-09-03,"2024-09-04T03:17:32.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",160,28,NA,"Yes","SJ24m-PRS433","","","Scale loss",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"fbc75a02-2c65-498a-b692-30cd4cba70a6","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:50:19.000Z",2024-09-03,"2024-09-04T03:17:30.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",160,28,NA,"Yes","SJ24m-PRS432","","","Sea lice, Scale loss",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"16735b54-557b-479f-b94f-edbfbb658744","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:48:11.000Z",2024-09-03,"2024-09-04T03:17:29.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Clipped",143,30,NA,"Yes","SJ24m-PRS431","","","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS431","Random","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"0c1f6fe3-0cc2-44e8-99e4-3fcbf66b81fc","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:46:43.000Z",2024-09-03,"2024-09-04T03:17:28.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",158,34,NA,"Yes","SJ24m-PRS430","","","",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"d0310fd6-a0b4-47c1-961f-630f7c0e0e75","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:44:33.000Z",2024-09-03,"2024-09-04T03:17:26.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",176,32,NA,"Yes","SJ24m-PRS429","","","",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"71e27f1d-954c-4c45-9794-847d99aa4e4e","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:41:40.000Z",2024-09-03,"2024-09-04T03:17:25.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",132,28,NA,"Yes","SJ24m-PRS428","","","",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"4e8a4775-8da7-4823-9f70-029c915aa387","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:39:28.000Z",2024-09-03,"2024-09-04T03:17:24.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",131,28,NA,"Yes","SJ24m-PRS427","","","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS427","Random","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"58be2f64-5f07-4de1-92a8-8f8dd787cba8","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T18:04:47.000Z",2024-09-03,"2024-09-04T03:17:18.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",176,30,NA,"Yes","SJ24m-PRS426","","","Scale loss, White eye",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"b43ff518-e935-4fdd-a165-e20509b15959","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T18:03:09.000Z",2024-09-03,"2024-09-04T03:17:17.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",130,28,NA,"Yes","SJ24m-PRS425","","","Scale loss",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"f226a070-9150-4691-ae35-fa886027de7a","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T18:01:19.000Z",2024-09-03,"2024-09-04T03:17:15.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",134,28,NA,"Yes","SJ24m-PRS424","","","White eye, Scale loss",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"8234c8c6-b9a3-4bf0-b55f-7a8eba408bb6","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:59:33.000Z",2024-09-03,"2024-09-04T03:17:14.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",200,39,NA,"Yes","SJ24m-PRS423","","","",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"e0ced5a7-8bf1-40c6-9e31-3c601355ec09","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:57:07.000Z",2024-09-03,"2024-09-04T03:17:13.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",179,32,NA,"Yes","SJ24m-PRS422","","","Scale loss",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"a4f98249-e361-41a6-881d-08783279e058","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:55:22.000Z",2024-09-03,"2024-09-04T03:17:12.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",198,46,NA,"Yes","SJ24m-PRS421","","","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS421","Random","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"e124f342-cee9-4b51-851d-f2eb59975c57","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:52:45.000Z",2024-09-03,"2024-09-04T03:17:10.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",133,28,NA,"Yes","SJ24m-PRS420","","","Sea lice",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"c4b669cc-6bc7-4a4f-813c-8f7336e39a74","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:50:33.000Z",2024-09-03,"2024-09-04T03:17:09.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Clipped",150,30,NA,"Yes","SJ24m-PRS419","","","",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"f65fe9a6-a6c5-48f5-9c11-39251e30805b","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:48:09.000Z",2024-09-03,"2024-09-04T03:17:08.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",212,40,NA,"Yes","SJ24m-PRS418","","","Scale loss, Sea lice",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"0b395170-6c61-4f8f-9a4a-6d7922a13293","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:45:04.000Z",2024-09-03,"2024-09-04T03:17:06.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",140,26,NA,"Yes","SJ24m-PRS417","","","",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"4a78b42c-8336-4cd8-80e3-1e56d0440c1b","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:43:37.000Z",2024-09-03,"2024-09-04T03:17:05.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",136,30,NA,"Yes","SJ24m-PRS416","","","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS416","Random","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"35d40373-53c0-4c67-b193-fee0e8b545db","e1e1fd56-6c7d-4715-ac68-b07ad2c52642","2024-09-03T17:41:09.000Z",2024-09-03,"2024-09-04T03:17:04.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",115,28,NA,"Yes","SJ24m-PRS415","","","Scale loss",NA,"","No",NA,NA,NA,"No","","","","","0ed53e55-6ba9-4b50-9aa4-cfa8d6dc235b",2024-09-03,"PSJ-PRS2 Mill Bay",5378351,393645,c(-124.441137710258, 48.5492352459644),48.5492352459644,-124.441137710258
"fb74513c-9381-4849-8189-9e69aed73c14","bf071d5a-7886-4717-a320-4945bc43ea9a","2024-09-03T17:15:55.000Z",2024-09-03,"2024-09-04T03:16:58.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",127,24,NA,"Yes","SJ24m-PRS414","","","Sea lice",NA,"","No",NA,NA,NA,"No","","","","","cb4a9cb7-fedf-4a51-92ee-ff7dc8264aab",2024-09-03,"PSJ-PRS1 PRCD",5379085,394989,c(-124.423117202625, 48.5560629881325),48.5560629881325,-124.423117202625
"d1c6695a-54cf-4abc-940e-38b8df816d9c","bf071d5a-7886-4717-a320-4945bc43ea9a","2024-09-03T17:12:08.000Z",2024-09-03,"2024-09-04T03:16:57.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",176,40,NA,"Yes","SJ24m-PRS413","","","Scale loss, Sea lice",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS413","Random","","","cb4a9cb7-fedf-4a51-92ee-ff7dc8264aab",2024-09-03,"PSJ-PRS1 PRCD",5379085,394989,c(-124.423117202625, 48.5560629881325),48.5560629881325,-124.423117202625
"6df772d9-3116-4eb5-ae20-09837fdd6443","bf071d5a-7886-4717-a320-4945bc43ea9a","2024-09-03T17:09:42.000Z",2024-09-03,"2024-09-04T03:16:56.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",182,44,NA,"Yes","SJ24m-PRS412","","","Sea lice",NA,"","No",NA,NA,NA,"No","","","","","cb4a9cb7-fedf-4a51-92ee-ff7dc8264aab",2024-09-03,"PSJ-PRS1 PRCD",5379085,394989,c(-124.423117202625, 48.5560629881325),48.5560629881325,-124.423117202625
"5ef40177-cba0-4ede-9021-f871827d7681","bf071d5a-7886-4717-a320-4945bc43ea9a","2024-09-03T17:07:14.000Z",2024-09-03,"2024-09-04T03:16:54.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",192,42,NA,"Yes","SJ24m-PRS411","","","",NA,"","No",NA,NA,NA,"No","","","","","cb4a9cb7-fedf-4a51-92ee-ff7dc8264aab",2024-09-03,"PSJ-PRS1 PRCD",5379085,394989,c(-124.423117202625, 48.5560629881325),48.5560629881325,-124.423117202625
"d1a7b03f-9711-403c-b8c3-1ed78c265d83","bf071d5a-7886-4717-a320-4945bc43ea9a","2024-09-03T17:03:11.000Z",2024-09-03,"2024-09-04T03:16:53.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",128,26,NA,"Yes","SJ24m-PRS410","","","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS410","Random","","","cb4a9cb7-fedf-4a51-92ee-ff7dc8264aab",2024-09-03,"PSJ-PRS1 PRCD",5379085,394989,c(-124.423117202625, 48.5560629881325),48.5560629881325,-124.423117202625
"f4fe121d-335d-4c65-bf69-e2cef8515b3f","bf071d5a-7886-4717-a320-4945bc43ea9a","2024-09-03T16:59:12.000Z",2024-09-03,"2024-09-04T03:16:51.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",176,42,NA,"Yes","SJ24m-PRS409","","","Scale loss",NA,"","No",NA,NA,NA,"No","","","","","cb4a9cb7-fedf-4a51-92ee-ff7dc8264aab",2024-09-03,"PSJ-PRS1 PRCD",5379085,394989,c(-124.423117202625, 48.5560629881325),48.5560629881325,-124.423117202625
"7b6ab28d-439d-4426-880e-29f87439577c","bf071d5a-7886-4717-a320-4945bc43ea9a","2024-09-03T16:55:41.000Z",2024-09-03,"2024-09-04T03:16:50.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",128,24,NA,"Yes","SJ24m-PRS408","","","Scale loss, Sea lice",NA,"","No",NA,NA,NA,"No","","","","","cb4a9cb7-fedf-4a51-92ee-ff7dc8264aab",2024-09-03,"PSJ-PRS1 PRCD",5379085,394989,c(-124.423117202625, 48.5560629881325),48.5560629881325,-124.423117202625
"b772a0e1-77d2-4b06-972b-bdaee30f5fc6","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:35:51.000Z",2024-09-23,"2024-09-24T21:09:53.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",92,7,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"14f14d48-6619-4668-9fcc-9cc5dab54d94","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:36:21.000Z",2024-09-23,"2024-09-24T21:09:55.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",92,7,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"8ca5f932-f0ad-4118-8883-832ac9d3f280","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:36:46.000Z",2024-09-23,"2024-09-24T21:09:58.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",94,6,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"6be7c259-492f-4840-840b-e17c5e81fe71","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:37:34.000Z",2024-09-23,"2024-09-24T21:10:00.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",92,7,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"f2edc2b9-2199-40e3-8588-a7aaed908cfa","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:37:58.000Z",2024-09-23,"2024-09-24T21:10:02.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",96,7,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"89be6ad1-dc23-4950-89ff-5969e924fd31","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:39:59.000Z",2024-09-23,"2024-09-24T21:10:04.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",101,8,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"4f8bb105-8bac-49a1-9e16-df889ec9bd92","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:40:21.000Z",2024-09-23,"2024-09-24T21:10:07.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",100,7,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"c9827309-fad9-4645-ad4b-832f90a7a58e","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:40:45.000Z",2024-09-23,"2024-09-24T21:10:09.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",100,8,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"61c79138-24de-4d47-84c7-52572d6813b8","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:41:08.000Z",2024-09-23,"2024-09-24T21:10:12.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",98,7,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"d6f09c3b-ac65-4e18-81ca-a698312c093c","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:41:45.000Z",2024-09-23,"2024-09-24T21:10:14.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",94,7,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"a2966454-901d-4f32-a017-9c3caf26341a","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:42:09.000Z",2024-09-23,"2024-09-24T21:10:17.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",95,8,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"738a4f7d-1de4-45fd-8404-003b6d8498b3","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:42:34.000Z",2024-09-23,"2024-09-24T21:10:18.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",96,8,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"5546a4e4-8be5-4125-8ee7-df92497308e8","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:43:01.000Z",2024-09-23,"2024-09-24T21:10:21.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",105,8,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"11aa4316-12a3-400b-84f8-c9e5079228cc","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:43:23.000Z",2024-09-23,"2024-09-24T21:10:22.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",98,7,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"b7eec8ec-daa5-4670-918f-d4863c26f9ed","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:44:01.000Z",2024-09-23,"2024-09-24T21:10:25.000Z","jonat192@gmail.com","","Sandlance","Adult","","No",NA,"",100,8,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"e2953682-6482-4cf0-92eb-15ca0e8a8b4c","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:44:29.000Z",2024-09-23,"2024-09-24T21:10:27.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",122,17,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"fc7883ac-0390-48d3-b143-e6619159264e","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:44:57.000Z",2024-09-23,"2024-09-24T21:10:30.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",122,17,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"d62134df-57ae-4a3c-ba78-93316a9aa955","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:45:24.000Z",2024-09-23,"2024-09-24T21:10:34.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",122,18,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"186a6fc7-6d0c-4ffd-8f2b-c9c01676d584","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:45:42.000Z",2024-09-23,"2024-09-24T21:10:36.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",122,19,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"c1a36bc5-4467-471a-99fe-b7def617ac6d","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:45:59.000Z",2024-09-23,"2024-09-24T21:10:37.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",120,16,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"ba2e83e1-2f48-4894-abb3-0a92d59d3ad9","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:46:23.000Z",2024-09-23,"2024-09-24T21:10:39.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",128,18,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"b1526563-0aaa-43c3-9324-aeae46ff32f7","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:46:49.000Z",2024-09-23,"2024-09-24T21:10:41.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",132,20,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"416b4744-ab9a-4d97-9b58-a668ef5358f9","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:47:17.000Z",2024-09-23,"2024-09-24T21:10:44.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",126,18,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
"94e8e14f-4244-4fd4-8c30-35608733aec7","e779cef8-1d60-4130-856e-72ae64e9e6f4","2024-09-23T16:47:35.000Z",2024-09-23,"2024-09-24T21:10:46.000Z","jonat192@gmail.com","","Surf Smelt","Adult","","No",NA,"",124,18,NA,"","","","","",NA,"","",NA,NA,NA,"","","","","","75f85bd3-ae98-42cd-a159-664f827cb072",2024-09-23,"PSJ-PRS1 PRCD",5379137,395088,c(-124.421789084693, 48.5565472251522),48.5565472251522,-124.421789084693
